ADD_NUM,LF_NAME,ADDRESS,POSTAL_CD,CITY,X,Y,LONGITUDE,LATITUDE,FAC_NAM,STE_FLR_UN,PERFRMANCE,EXHBVISART,SCRN_BASSE,LIBRARY,MULTIPURP,HERITAGE,OWNERSHIP,OBJECTID
300,Lonsdale Rd,300 Lonsdale Rd,M4V 1X4,Toronto,312061.48,4838621.758,-79.4097323296,43.6895155354,Grace Church-on-the-Hill,,1,0,0,0,0,0,Owned by others,755
64,Merton St,64 Merton St,M4S 1A1,Toronto,313301.022,4839452.768,-79.3943428393,43.6969824517,Al Green Sculpture Gallery,,0,1,0,0,0,0,Owned by others,757
551,Mount Pleasant Rd,551 Mount Pleasant Rd,M4S 2M5,Toronto,313845.778,4840123.711,-79.3875737053,43.7030151615,Regent Theatre,,0,0,1,0,0,0,Owned by others,758
599,Mount Pleasant Rd,599 Mount Pleasant Rd,M4S 2M5,Toronto,313807.663,4840229.354,-79.3880448538,43.7039665093,Mount Pleasant Branch (TPL),,1,0,0,1,0,0,City Operated,759
285,Spadina Rd,285 Spadina Rd,M5R 2V5,Toronto,312175.699,4837457.665,-79.4083308711,43.6790366241,Spadina Museum: Historic House & Gardens,,0,1,0,0,0,1,City Owned,762
427,Spadina Rd,427 Spadina Rd,M5P 2W3,Toronto,311832.936,4838565.128,-79.4125678156,43.6890080579,TYPE Books,,1,0,0,0,0,0,Owned by others,763
61,Davenport Rd,61 Davenport Rd,M5R 1H4,Toronto,313481.816,4836787.606,-79.3921424663,43.6729912096,Jesse Ketchum Junior and Senior Public School,,1,0,0,0,1,0,Owned by others,905
3600,Kingston Rd,3600 Kingston Rd,M1M 1R9,Toronto,327598.615,4844265.107,-79.2167613115,43.7399999228,"Scarborough Village Recreation Centre, Scarborough Village Theatre",,1,0,0,0,1,0,City Owned,1298
20,Canadian Rd,20 Canadian Rd,M1R 4B4,Toronto,321000.091,4846577.524,-79.29861313,43.7609870038,Elllesmere Community Centre,,0,0,0,0,1,0,City Owned,1304
22,Landseer Rd,22 Landseer Rd,M1K 3A7,Toronto,323238.062,4843714.377,-79.2709167233,43.7351630172,Souhair Belly Dancing Troupe,,1,0,0,0,0,0,Owned by others,1311
1176,Pharmacy Ave,1176 Pharmacy Ave,M1R 2H7,Toronto,320344.841,4844929.661,-79.3067985983,43.746168173,Wexford Collegiate Institute,,1,0,0,0,1,0,Owned by others,1315
1515,Danforth Rd,1515 Danforth Rd,M1J 1H5,Toronto,325398.686,4845489.212,-79.2440272954,43.7510824059,Bendale Branch (Library),,1,0,0,1,1,0,City Owned,1319
2222,Ellesmere Rd,2222 Ellesmere Rd,M1G 3M3,Toronto,326642.376,4848502.932,-79.2284617836,43.7781737244,Woburn Collegiate Institute,,1,0,0,0,1,0,Owned by others,1323
373,Cedarvale Ave,373 Cedarvale Ave,M4C 4K7,Toronto,319688.932,4839596.94,-79.3150895921,43.698180042,Stan Wadlow Clubhouse,,0,0,0,0,1,0,City Owned,1197
2550,Danforth Ave,2550 Danforth Ave,M4C 1L2,Toronto,320730.54,4838498.312,-79.3021991011,43.688269701,Hope United Church,,1,0,0,0,1,0,Owned by others,1201
10,Ashbridges Bay Park Rd,10 Ashbridges Bay Park Rd,M4L 3W6,Toronto,319873.396,4835512.698,-79.3129151717,43.6614138843,Beaches Lions Club (Art Down By the Bay),,0,1,0,0,1,0,Owned by others,1209
910,Kingston Rd,910 Kingston Rd,M4E 1S5,Toronto,321763.75,4837640.946,-79.2894101921,43.6805298144,Zilberschmuck,,0,1,0,0,0,0,Owned by others,1218
1590,Lake Shore Blvd E,1590 Lake Shore Blvd E,,Toronto,319780.604,4835772.025,-79.3140584528,43.663749957,Woodbine Park (Bandshell),,1,0,0,0,1,0,City Owned,1222
126,Main St,126 Main St,M4E 2V8,Toronto,320905.351,4837905.928,-79.3000484714,43.6829338821,Grinder Caf�,,0,1,0,0,0,0,Owned by others,1226
1851,Danforth Ave,1851 Danforth Ave,M4C 1J3,Toronto,319489.326,4838069.353,-79.317607371,43.6844340394,Poetic Art Studio,,0,1,0,0,0,0,Owned by others,1230
1651,Queen St E,1651 Queen St E,M4L 1G5,Toronto,319733.445,4836086.444,-79.3146343994,43.6665809841,"Alliance Cinemas, The Beach",,0,0,1,0,0,0,Owned by others,1233
2215,Queen St E,2215 Queen St E,M4E 1E8,Toronto,321239.266,4836543.324,-79.2959480961,43.6706615419,Alyona Dance Studio,,1,0,0,0,0,0,Owned by others,1237
140,Wineva Ave,140 Wineva Ave,M4E 2T4,Toronto,321207.781,4836636.202,-79.2963357237,43.6714982621,Kew Beach United Church,,1,0,0,0,1,0,Owned by others,1245
406,Danforth Ave,406 Danforth Ave,M4K 1P3,Toronto,316755.46,4837334.093,-79.3515341162,43.6778647841,Pan Macedonian Association of Toronto,,1,1,0,0,1,0,Owned by others,1120
450,Scarborough Golf Club Rd,450 Scarborough Golf Club Rd,,Toronto,327641.001,4845799.116,-79.216170331,43.7538063535,Masaryk Memorial Institute Inc. - Czech and Slovak Cultural Centre,,0,0,0,0,1,1,Owned by others,1382
210,Brookbanks Dr,210 Brookbanks Dr,M3A 2T8,Toronto,318802.944,4846412.903,-79.325904375,43.7595499187,Brookbanks Branch (TPL),,1,0,0,1,0,0,City operated,1259
184,Sloane Ave,184 Sloane Ave,M4A 2C4,Toronto,319856.307,4843796.708,-79.3128960494,43.7359799253,Victoria Village Branch (TPL),,1,0,0,1,0,0,City operated,1266
63,Pharmacy Ave,63 Pharmacy Ave,M1L 4S9,Toronto,322200.777,4839187.539,-79.2839401027,43.6944411322,Oakridge Community Recreation Centre,,1,0,0,0,1,0,City Operated,1280
7,Brimley Rd S,7 Brimley Rd S,M1M 3W3,Toronto,326394.059,4840515.614,-79.231862499,43.706276431,Bluffers Restaurant,,0,0,0,0,1,0,Owned by others,1286
1,McCowan Rd,1 McCowan Rd,M1M 3L7,Toronto,326352.434,4842716.428,-79.2322942175,43.7260964201,Joy City Church (Check if multipurp),,1,0,0,0,1,0,Owned by others,1300
1299,Ellesmere Rd,1299 Ellesmere Rd,M1P 2Y2,Toronto,323790.191,4847402.448,-79.2639327745,43.7683462875,Birkdale Community Centre,,0,0,0,0,1,0,City Owned,1308
150,Borough Dr,150 Borough Dr,M1P 4N7,Toronto,324327.227,4847900.922,-79.257240956,43.772810589,Scarborough Civic Centre (Alberta Campbell Square),,1,1,0,0,1,0,City Owned,1317
230,Town Centre Crt,230 Town Centre Crt,M1P 4Y7,Toronto,324557.655,4848100.172,-79.2543745181,43.7746066328,Scarborough Town Centre YMCA,,1,1,0,0,1,0,Owned by others,1326
375,Bamburgh Crcl,375 Bamburgh Crcl,M1W 3Y1,Toronto,319080.785,4852659.562,-79.3222893243,43.8157710481,Steeles Library (TPL),C107,0,0,0,1,0,0,City Owned,1330
1114,Queen St E,1114 Queen St E,M4M 1K8,Toronto,318046.911,4835611.214,-79.3355589389,43.6623348612,Arts Market,,1,1,0,0,0,0,Owned by others,1176
732,Queen St E,732 Queen St E,M4M 1H2,Toronto,316955.613,4835265.675,-79.3490980066,43.6592430747,Rouge Concept Gallery,,0,1,0,0,0,0,Owned by others,1183
870,Queen St E,870 Queen St E,M4M 3G9,Toronto,317259.02,4835400.54,-79.3453330866,43.6604521224,Jimmie Simpson Park,,0,1,0,0,0,0,City Owned,1189
1035,Gerrard St E,1035 Gerrard St E,M4M 1Z6,Toronto,317944.117,4836315.482,-79.3368163017,43.6686759144,Projection Booth Cinema,,0,0,1,0,0,0,Owned by others,1196
200,Wolverleigh Blvd,200 Wolverleigh Blvd,M4C 1S2,Toronto,319093.303,4838208.19,-79.3225159292,43.6856915884,Kimbourne Park United Church,,1,0,0,0,1,0,Owned by others,1204
65,Glen Manor Dr,65 Glen Manor Dr,M4E 3V3,Toronto,321540.69,4836592.814,-79.2922087393,43.6711003814,Beaches Presbyterian Church,,1,0,0,0,1,0,Owned by others,1215
79,Lawlor Ave,79 Lawlor Ave,M4E 3L8,Toronto,321808.292,4837900.004,-79.2888496852,43.6828606989,Adam Beck Community Centre,,0,0,0,0,1,0,City Operated,1224
1301,Queen St E,1301 Queen St E,M4L 1C2,Toronto,318658.718,4835738.128,-79.3279697805,43.6634661921,Ceilieh Cottage,,1,0,0,0,0,0,Owned by others,1232
2263,Queen St E,2263 Queen St E,M4E 1G3,Toronto,321406.268,4836592.298,-79.2938756588,43.6710986709,Fox Theatre,,0,0,1,0,0,1,Owned by others,1240
280,Yorkland Blvd,280 Yorkland Blvd,M2J 1R5,Toronto,318178.603,4847935.461,-79.3336207686,43.7732660872,Faith Miracle Temple,,1,1,0,0,1,0,Owned by others,1257
260,Wellesley St E,260 Wellesley St E,M4X 1G6,Toronto,315129.23,4836355.231,-79.3717210615,43.6690780597,Community Matters,Unit 102,0,0,0,0,1,0,Owned by others,1101
30,Yonge St,30 Yonge St,M5E 1X8,Toronto,314675.919,4833915.377,-79.377386749,43.6471224259,Hockey Hall of Fame,,0,1,0,0,0,0,Owned by others,1108
951,Carlaw Ave,951 Carlaw Ave,M4K 3M2,Toronto,316969.391,4838089.381,-79.348863833,43.6846598511,"The Centre for Creative Communications, Centennial College",,0,1,0,0,0,0,Owned by others,1113
950,Danforth Ave,950 Danforth Ave,M4J 1L9,Toronto,317830.2,4837622.2,-79.3381975318,43.6804403337,Dukem Ethiopian Restaurant,,1,1,0,0,0,0,Owned by others,1122
225,Commissioners St,225 Commissioners St,M4M 0A1,Toronto,317491.784,4834099.131,-79.342474289,43.648725476,Pinewood Studios,,0,0,1,0,0,0,Owned by others,1141
211,Danforth Ave,211 Danforth Ave,M4K 1N2,Toronto,316411.697,4837175.9,-79.3558007536,43.6764462511,Hannan's Bellydance Studio,,1,0,0,0,0,0,Owned by others,1149
1300,Gerrard St E,1300 Gerrard St E,M4L 1Y7,Toronto,318715.952,4836617.498,-79.3272374329,43.6713805427,Centre of Gravity,,1,1,1,0,1,0,Owned by others,1158
870,Queen St E,870 Queen St E,M4M 3G9,Toronto,317259.02,4835400.54,-79.3453330866,43.6604521224,Jimmie Simpson Recreation Centre,,0,0,0,0,1,0,City Owned,1171
65,George St,65 George St,M5A 4L8,Toronto,315246.787,4834290.915,-79.3703032776,43.6504949708,Feheley Fine Arts,,0,1,0,0,0,0,Owned by others,1019
269,Gerrard St E,269 Gerrard St E,M5A 2G3,Toronto,315433.984,4835551.415,-79.367957914,43.6618383212,Parliament Street Branch (TPL),,0,0,0,1,1,1,City Operated,1023
169,King St E,169 King St E,M5A 1J4,Toronto,315163.911,4834279.821,-79.3713308205,43.6503962864,Wagner Rosenbaum Gallery,,0,1,0,0,0,1,Owned by others,1030
37,Mill St,37 Mill St,M5A 3R6,Toronto,316020.164,4834284.544,-79.360713016,43.650417571,Engine Gallery,Building 37,0,1,0,0,0,0,Owned by others,1044
55,Mill St,55 Mill St,M5A 3C4,Toronto,316104.915,4834309.252,-79.359661916,43.65063867,LE LABO,"Building 58, Suite 317",0,1,0,0,0,1,Owned by others,1049
476,Parliament St,476 Parliament St,M4X 1P2,Toronto,315411.863,4835848.169,-79.3682265181,43.6645097519,Dance Umbrella Ontario / Side Beside,2nd Floor,1,0,0,0,0,0,Owned by others,1064
500,Queen St E,500 Queen St E,M5A 1T7,Toronto,316147.004,4835016.968,-79.3591285033,43.6570171007,Dominion Brewery,,1,0,0,0,0,1,Owned by others,1072
203,Sackville St,203 Sackville St,,Toronto,315893.008,4835261.574,-79.362269308,43.659214148,Regent Park South Community Recreation Centre,,0,0,1,0,1,1,City Operated,1081
545,Sherbourne St,545 Sherbourne St,M4X 1W5,Toronto,314878.356,4836298.032,-79.3748331969,43.6685668149,Art City,,0,1,0,0,1,0,Owned by others,1088
103,Ossington Ave,103 Ossington Ave,M6J 2Z2,Toronto,311296.626,4833832.207,-79.4192773848,43.6464115055,Sport Club Lusitania of Toronto,,0,0,0,0,1,0,Owned by others,447
887,Queen St W,887 Queen St W,M6J 1G5,Toronto,311918.48,4833727.785,-79.4115705771,43.6454661822,The Paper Place,,0,1,0,0,0,0,Owned by others,462
270,Gladstone Ave,270 Gladstone Ave,M6J 3L6,Toronto,310388.111,4834303.947,-79.4305337124,43.6506647394,St. Anne's Anglican Church,,0,0,0,0,1,1,Owned by others,355
1198,Queen St W,1198 Queen St W,M6J 1J6,Toronto,310703.501,4833434.857,-79.4266335937,43.6428394685,UNIT,,1,0,0,0,0,0,Owned by others,369
19,Atlantic Ave,19 Atlantic Ave,M6K 3E7,Toronto,311256.335,4832782.63,-79.4197889282,43.6369642002,The School of Ritmo Flamenco Studios,,1,0,0,0,0,0,Owned by others,380
119,Mimico Ave,119 Mimico Ave,M8V 1R6,Toronto,305066.589,4830015.574,-79.4965029055,43.6120831338,Mimico Presbytarian Church,,1,0,0,0,1,0,Owned by others,80
3100,Weston Rd,3100 Weston Rd,M9M 2S7,Toronto,301592.678,4843527.915,-79.5396229577,43.733705494,Carmine Stefano Community Centre,,1,1,0,0,1,0,City Owned,95
34,Riverdale Dr,34 Riverdale Dr,M9V 2T3,Toronto,299961.286,4843257.269,-79.559871896,43.7312603057,Franklin Carmichael Arts Centre,,0,1,0,0,1,1,City Owned,11
333,Roncesvalles Ave,333 Roncesvalles Ave,M6R 2M8,Toronto,308819.033,4834145.413,-79.4499860932,43.6492471461,Alternative Grounds Coffee House,,0,1,0,0,0,0,Owned by others,261
20,Covington Rd,20 Covington Rd,M6A 3C1,Toronto,310246.529,4842095.865,-79.4322110694,43.7208025231,Barbara Frum Branch (TPL),,1,0,0,1,1,0,City Operated,267
5,Glen Park Ave,5 Glen Park Ave,M6B 4J2,Toronto,310471.386,4841203.437,-79.4294297478,43.7127678379,Congregation Habonim,,1,0,0,0,0,0,Owned by others,274
605,Oakwood Ave,605 Oakwood Ave,M6E 2X9,Toronto,309424.884,4839444.498,-79.442430698,43.6969424543,York-Eglinton BIA,,0,0,0,0,1,0,Owned by others,280
2140,Avenue Rd,2140 Avenue Rd,M5M 4M7,Toronto,311073.667,4844168.674,-79.4219210823,43.7394544255,Armour Heights Library (TPL),,0,0,0,1,0,0,City Owned,285
1,Glenview Ave,1 Glenview Ave,M4R 1P5,Toronto,312694.528,4842024.632,-79.4018297377,43.7201388432,Glenview Presbyterian Church,,1,0,0,0,1,0,Owned by others,295
222,Ridley Blvd,222 Ridley Blvd,M5M 3M6,Toronto,311107.663,4844069.061,-79.4215002311,43.7385574507,St. Margaret Queen of Scotland Parish,,1,0,0,0,0,0,Owned by others,302
1625,Dufferin St,1625 Dufferin St,M6H 3L9,Toronto,309428.579,4837229.545,-79.4424027039,43.6770052877,Dufferin / St. Clair Branch (TPL),,1,0,0,1,0,0,City operated,313
1277,Bloor St W,1277 Bloor St W,M6H 1N7,Toronto,309446.811,4835150.928,-79.4421953499,43.6582948223,Toronto Free Gallery,,1,1,0,0,0,0,Owned by others,334
3352,Dundas St W,3352 Dundas St W,M6P 2A4,Toronto,306256.4,4835978.99,-79.4817471324,43.6657609877,Rhythm & Motion Dance Studio,,1,0,0,0,0,0,Owned by others,190
620,Jane St,620 Jane St,M6S 4A6,Toronto,305472.241,4835946.894,-79.4914703074,43.6654731911,Jane / Dundas Branch (TPL),,1,0,0,1,0,0,City Owned,197
432,Runnymede Rd,432 Runnymede Rd,M6S 2Y8,Toronto,306460.929,4834984.681,-79.4792143879,43.6568101487,Runnymede United Church,,1,0,0,1,0,0,Owned by others,203
2412,Bloor St W,2412 Bloor St W,M6S 1P9,Toronto,306114.979,4834206.794,-79.4835055552,43.6498088159,Coffee Tree Roastery,,0,1,0,0,1,0,Owned by others,211
5,Brock Ave,5 Brock Ave,M6K 2K6,Toronto,310252.332,4833348.004,-79.4322267077,43.6420608894,Neubacher Shor Contemporary,,0,1,0,0,0,0,Owned by others,228
2238,Dundas St W,2238 Dundas St W,M6R 3A9,Toronto,308696.624,4834716.148,-79.4514994229,43.6543850728,Euphonic Sound Recording Studio,Suite B104,1,0,0,0,0,0,Owned by others,236
17,Morrow Ave,17 Morrow Ave,M6R 2H9,Toronto,309092.619,4834534.056,-79.4465915347,43.6527440475,Olga Korper Gallery,,0,1,0,0,0,0,Owned by others,245
1267,Queen St W,1267 Queen St W,M6K 1L5,Toronto,310325.231,4833288.834,-79.4313237101,43.6415277794,The Mascot,,0,1,0,0,0,0,Owned by others,251
35,Carl Hall Rd,35 Carl Hall Rd,M3K 2B6,Toronto,306462.998,4844967.208,-79.4791601094,43.746666625,Downsview Park,,1,0,0,0,0,0,Owned by others,110
2822,Keele St,2822 Keele St,M3M 2G4,Toronto,306122.273,4843126.94,-79.4833945744,43.7301024088,Downsview United Church,,1,0,0,0,1,0,Owned by others,117
100,Elder St,100 Elder St,M3H 5G7,Toronto,308478.619,4846522.36,-79.4541231662,43.7606577647,Beth Emeth Bais Yehuda Synagogue,,1,0,0,0,1,0,Owned by others,125
209,Augusta Ave,209 Augusta Ave,M5T 2L4,Toronto,312727.731,4834687.529,-79.4015247128,43.6540964885,Double Double Land,,0,1,0,0,0,0,Owned by others,503
224,Augusta Ave,224 Augusta Ave,M5T 2L6,Toronto,312652.157,4834780.991,-79.4024602137,43.6549385156,Poetry Jazz Cafe,,1,1,0,0,0,0,Owned by others,504
299,Augusta Ave,299 Augusta Ave,M5T 2M2,Toronto,312637.444,4834955.81,-79.4026399801,43.6565122671,Bread and Circus Theatre Bar,,1,0,0,0,0,0,Owned by others,507
216,Avenue Rd,216 Avenue Rd,M5R 2J4,Toronto,313036.502,4837182.581,-79.3976588817,43.6765517353,Studio Vogue Gallery,,0,1,0,0,0,0,Owned by others,509
16,Ryerson Ave,16 Ryerson Ave,M5T 2P3,Toronto,312640.486,4834077.798,-79.4026151848,43.6486090547,Theatre Passe Muraille,,1,0,0,0,1,1,City Owned,667
60,Simcoe St,60 Simcoe St,M5J 2H5,Toronto,313944.537,4833868.19,-79.3864537867,43.6467072718,David Pecaut Square,,1,0,0,0,0,1,City Operated,669
73,Simcoe St,73 Simcoe St,M5J 1W9,Toronto,314016.956,4833877.287,-79.3855559467,43.646788227,St. Andrew's Presbyterian Church,,0,0,0,0,1,1,Owned by others,670
80,Spadina Ave,80 Spadina Ave,M5V 2J4,Toronto,313205.054,4833794.977,-79.3956214316,43.646057357,Moore Gallery,Suite 404,0,1,0,0,0,1,Owned by others,673
80,Spadina Ave,80 Spadina Ave,M5V 2J4,Toronto,313205.054,4833794.977,-79.3956214316,43.646057357,Toronto Image Works,Suite 207,0,1,1,0,0,1,Owned by others,674
101,Spadina Ave,101 Spadina Ave,M5V 2K2,Toronto,313255.729,4833843.447,-79.3949924871,43.6464929886,Jewel Envy,Suite 214,0,1,0,0,0,0,Owned by others,676
110,Spadina Ave,110 Spadina Ave,M5V 2K4,Toronto,313169.297,4833886.667,-79.3960632199,43.6468830506,Guru Studio,Suite 500,0,0,1,0,0,1,Owned by others,677
170,Spadina Ave,170 Spadina Ave,M5T 2C2,Toronto,313101.366,4834135.284,-79.3969014034,43.6491216673,Ackee Tree,,1,0,0,0,0,0,Owned by others,679
379,Spadina Ave,379 Spadina Ave,M5T 2G3,Toronto,312930.6,4834905.828,-79.399006281,43.6560591815,Grossman's Tavern,,1,0,0,0,0,0,Owned by others,682
40,St Clair Ave E,40 St Clair Ave E,M4T 1M9,Toronto,313451.031,4838529.247,-79.3924967533,43.6886683471,Deer Park Branch (TPL),,1,0,0,1,0,0,City Owned,764
175,St Clair Ave W,175 St Clair Ave W,M4V 1P7,Toronto,312650.85,4838245.294,-79.4024268614,43.6861211424,First Unitarian Congregation of Toronto,,1,0,1,0,1,0,Owned by others,765
1216,Yonge St,1216 Yonge St,M4T 1W1,Toronto,313505.97,4837778.703,-79.3918274617,43.681912013,Steps Dance Studio Inc.,2nd Floor,1,0,0,0,0,0,Owned by others,767
1256,Yonge St,1256 Yonge St,M4T 1W5,Toronto,313456.008,4837928.917,-79.3924446691,43.6832646896,The Drama Workshop,Suite 100,1,0,0,0,0,0,Owned by others,768
1570,Yonge St,1570 Yonge St,M4T 1Z8,Toronto,313183.434,4838707.934,-79.3958133541,43.6902798306,Christ Church Deer Park,,1,0,0,0,0,0,Owned by others,769
2035,Yonge St,2035 Yonge St,M4S 2A2,Toronto,313091.088,4839977.689,-79.3969393674,43.7017095995,Grano Restaurant,,0,0,0,0,1,0,Owned by others,772
2190,Yonge St,2190 Yonge St,M4S 2B8,Toronto,312976.282,4840381.656,-79.398357716,43.705346823,Famous Players Canada Square,,0,0,1,0,0,0,Owned by others,773
2335,Yonge St,2335 Yonge St,M4P 2C8,Toronto,312978.931,4840747.993,-79.3983192979,43.7086442179,6 Degrees Event Centre,,1,0,0,0,0,0,Owned by others,774
3080,Bayview Ave,3080 Bayview Ave,M2N 5L3,Toronto,313544.563,4848589.561,-79.3911736608,43.7792229994,Beth Tikvah Synagogue,,1,0,0,0,1,0,Owned by others,775
49,Bogert Ave,49 Bogert Ave,M2N 1K4,Toronto,311780.04,4846454.469,-79.413122333,43.7600232634,Lansing United Church,,1,0,0,0,1,0,Owned by others,776
100,Queen's Park,100 Queen's Park,M5S 2C6,Toronto,313315.343,4836211.109,-79.394212289,43.667795387,Royal Ontario Museum,,1,1,1,0,0,0,Owned by others,630
207,Queens Quay W,207 Queens Quay W,M5J 1A7,Toronto,314414.332,4832987.752,-79.3806461799,43.6387762011,Queens Quay Terminal Building (Fleck Dance Theatre),,1,0,0,0,0,0,Owned by others,632
231,Queens Quay W,231 Queens Quay W,M5J 2G8,Toronto,314292.116,4832976.778,-79.3821610852,43.6386791219,Power Plant,,0,1,0,0,0,0,Owned by others,633
231,Queens Quay W,231 Queens Quay W,M5J 2G8,Toronto,314292.116,4832976.778,-79.3821610852,43.6386791219,Enwave Theatre,,1,1,1,0,0,0,Owned by others,634
401,Richmond St W,401 Richmond St W,M5V 3A8,Toronto,313275.238,4833983.73,-79.3947484327,43.6477554326,Toronto Alliance for the Performing Arts,Suite 350,1,0,0,0,1,0,Owned by others,640
205,Richmond St W,205 Richmond St W,M5V 1V3,Toronto,313762.54,4834168.325,-79.3887047619,43.6494110287,OCAD Graduate Gallery,,0,1,0,0,0,0,Owned by others,641
230,Richmond St W,230 Richmond St W,M5V 3E5,Toronto,313768.179,4834214.649,-79.3886340923,43.649827904,Onsite at OCADU (Professional Gallery),,0,1,0,0,0,0,Owned by others,643
372,Richmond St W,372 Richmond St W,M5V 1X6,Toronto,313285.933,4834056.18,-79.3946147233,43.6484074518,RGD Ontario,Suite 303,0,0,1,0,0,0,Owned by others,645
401,Richmond St W,401 Richmond St W,M5V 3A8,Toronto,313275.238,4833983.73,-79.3947484327,43.6477554326,Academy of Spanish Dance,Suite B104,1,0,0,0,0,1,Owned by others,648
382,Queen St E,382 Queen St E,M5A 1T1,Toronto,315797.836,4834906.145,-79.3634595123,43.6560248553,Queen Gallery,,0,1,0,0,0,0,Owned by others,1070
145,Queen St W,145 Queen St W,M5H 4G1,Toronto,313995.889,4834303.789,-79.3858097966,43.6506273744,Four Seasons Centre for the Performing Arts,,1,0,0,0,0,0,Owned by others,1074
67,Richmond St E,67 Richmond St E,M5C 1N9,Toronto,314873.302,4834500.853,-79.3749291959,43.6523898207,Harlem Restaurant,,1,0,0,0,0,0,Owned by others,1076
190,Richmond St E,190 Richmond St E,M5A 1P1,Toronto,315119.384,4834561.197,-79.3718773574,43.6529296631,OIP Dance Centre,,1,0,0,0,1,0,Owned by others,1077
230,Richmond St E,230 Richmond St E,M5A 1P4,Toronto,315191.929,4834612.848,-79.3709770164,43.6533935819,George Brown School of Design,,0,1,0,0,0,0,Owned by others,1078
25,Axsmith Cres,25 Axsmith Cres,M2J 3K2,Toronto,316680.632,4849642.745,-79.3521911537,43.7886589597,Don Valley Bible Chapel,,1,0,0,0,1,0,Owned by others,1247
1091,Finch Ave E,1091 Finch Ave E,M2J 2X3,Toronto,315777.325,4849831.678,-79.363410638,43.790373766,Zion Schoolhouse,,1,1,0,0,0,1,City Owned,1250
50,Hallcrown Pl,50 Hallcrown Pl,M2J 1P7,Toronto,319021.524,4847581.19,-79.3231593671,43.7700616633,Hamazkayin Theatre,,1,0,0,0,0,0,Owned by others,1252
1800,Sheppard Ave E,1800 Sheppard Ave E,M2J 5A7,Toronto,317302.02,4848431.717,-79.3444982153,43.7777482543,Fairview Mall (Community Information Fairview),,1,1,0,0,0,0,Owned by others,1254
250,The Esplanade,250 The Esplanade,M5A 1J2,Toronto,315726.182,4834230.605,-79.3643616403,43.6499450902,"Artists' Health Centre Foundation, Dancer Transition Resource Centre",Suite 500,0,1,0,0,0,1,Owned by others,1097
4,Trinity St,4 Trinity St,M5A 3C4,Toronto,316102.248,4834226.625,-79.359696741,43.649894882,Monte Clarke Gallery,,0,1,0,0,0,0,Owned by others,1098
